CIA - The World Factbook --  Land use   

This entry contains the percentage shares of total land area for three different types of land use: arable land - land cultivated for crops like wheat, maize, and rice that are replanted after each harvest; permanent crops - land cultivated for crops like citrus, coffee, and rubber that are not replanted after each harvest; includes land under flowering shrubs, fruit trees, nut trees, and vines, but excludes land under trees grown for wood or timber; other - any land not arable or under permanent crops; includes permanent meadows and pastures, forests and woodlands, built-on areas, roads, barren land, etc.

| Rank | country | (%) | Date of Information |
| 339 | Nepal | 16.07 | 2005 |
| 340 | Jamaica | 15.83 | 2005 |
| 341 | Israel | 15.45 | 2005 |
| 342 | Niue | 15.38 | 2005 |
| 343 | Sri Lanka | 15.24 | 2005 |
| 344 | American Samoa | 15.00 | 2005 |
| 345 | Burma | 14.92 | 2005 |
| 346 | China | 14.86 | 2005 |
| 347 | Nicaragua | 14.81 | 2005 |
| 348 | Tonga | 14.67 | 2005 |
| 349 | Trinidad and Tobago | 14.62 | 2005 |
| 350 | Sri Lanka | 13.96 | 2005 |
| 351 | Lebanon | 13.75 | 2005 |
| 352 | Montenegro | 13.70 | NA |
| 353 | Maldives | 13.33 | 2005 |
| 354 | Guatemala | 13.22 | 2005 |
| 355 | Iraq | 13.12 | 2005 |
| 356 | Burundi | 13.12 | 2005 |
| 357 | Tunisia | 13.08 | 2005 |
| 358 | Seychelles | 13.04 | 2005 |
| 359 | Northern Mariana Islands | 13.04 | 2005 |
| 360 | Saint Helena, Ascension, and Tristan da Cunha | 12.90 | 2005 |
| 361 | Mexico | 12.66 | 2005 |
| 362 | Cameroon | 12.60 | 2005 |
| 363 | Senegal | 12.51 | 2005 |
| 364 | Saint Pierre and Miquelon | 12.50 | 2005 |
| 365 | Afghanistan | 12.13 | 2005 |
| 366 | South Africa | 12.10 | 2005 |
| 367 | Estonia | 12.05 | 2005 |
| 368 | El Salvador | 11.88 | 2005 |
| 369 | Japan | 11.64 | 2005 |
| 370 | Niue | 11.54 | 2005 |
| 371 | Haiti | 11.53 | 2005 |
| 372 | Georgia | 11.51 | 2005 |
| 373 | Niger | 11.43 | 2005 |
| 374 | Cape Verde | 11.41 | 2005 |
| 375 | Cote d'Ivoire | 11.16 | 2005 |
| 376 | Marshall Islands | 11.11 | 2005 |
| 377 | Indonesia | 11.03 | 2005 |
| 378 | Fiji | 10.95 | 2005 |
| 379 | Lesotho | 10.87 | 2005 |
| 380 | Cyprus | 10.81 | 2005 |
| 381 | Aruba | 10.53 | 2005 |
| 382 | Uzbekistan | 10.51 | 2005 |
| 383 | Dominican Republic | 10.26 | 2005 |
| 384 | Swaziland | 10.25 | 2005 |
| 385 | Rwanda | 10.25 | 2005 |
| 386 | Cote d'Ivoire | 10.23 | 2005 |
