CIA - The World Factbook --  Sex ratio   

This entry includes the number of males for each female in five age groups - at birth, under 15 years, 15-64 years, 65 years and over, and for the total population. Sex ratio at birth has recently emerged as an indicator of certain kinds of sex discrimination in some countries. For instance, high sex ratios at birth in some Asian countries are now attributed to sex-selective abortion and infanticide due to a strong preference for sons. This will affect future marriage patterns and fertility patterns. Eventually, it could cause unrest among young adult males who are unable to find partners.

| Rank | country | (male(s)/female) | Date of Information |
| 1081 | Switzerland | 0.97 | 2013 est. |
| 1082 | Austria | 0.97 | 2013 est. |
| 1083 | Tuvalu | 0.97 | 2013 est. |
| 1084 | Mauritius | 0.97 | 2013 est. |
| 1085 | Montenegro | 0.97 | 2013 est. |
| 1086 | Luxembourg | 0.97 | 2013 est. |
| 1087 | Morocco | 0.97 | 2013 est. |
| 1088 | Nigeria | 0.97 | 2013 est. |
| 1089 | Singapore | 0.97 | 2013 est. |
| 1090 | Saint Pierre and Miquelon | 0.97 | 2013 est. |
| 1091 | Afghanistan | 0.97 | 2013 est. |
| 1092 | Costa Rica | 0.97 | 2013 est. |
| 1093 | Chile | 0.97 | 2013 est. |
| 1094 | Uruguay | 0.97 | 2013 est. |
| 1095 | Greece | 0.97 | 2013 est. |
| 1096 | Germany | 0.97 | 2013 est. |
| 1097 | British Virgin Islands | 0.97 | 2013 est. |
| 1098 | Montenegro | 0.97 | 2013 est. |
| 1099 | Western Sahara | 0.96 | 2013 est. |
| 1100 | Laos | 0.96 | 2013 est. |
| 1101 | Jersey | 0.96 | 2013 est. |
| 1102 | Singapore | 0.96 | 2013 est. |
| 1103 | Jamaica | 0.96 | 2013 est. |
| 1104 | Vanuatu | 0.96 | 2013 est. |
| 1105 | Taiwan | 0.96 | 2013 est. |
| 1106 | Kyrgyzstan | 0.96 | 2013 est. |
| 1107 | Cote d'Ivoire | 0.96 | 2013 est. |
| 1108 | Venezuela | 0.96 | 2013 est. |
| 1109 | Solomon Islands | 0.96 | 2013 est. |
| 1110 | Peru | 0.96 | 2013 est. |
| 1111 | New Zealand | 0.96 | 2013 est. |
| 1112 | Sint Maarten | 0.96 | 2013 est. |
| 1113 | Tunisia | 0.96 | 2013 est. |
| 1114 | Lebanon | 0.96 | 2013 est. |
| 1115 | Kiribati | 0.96 | 2013 est. |
| 1116 | Nepal | 0.96 | 2013 est. |
| 1117 | Brunei | 0.96 | 2013 est. |
| 1118 | Anguilla | 0.96 | 2013 est. |
| 1119 | European Union | 0.96 | 2013 est. |
| 1120 | Iran | 0.96 | 2013 est. |
| 1121 | Belgium | 0.96 | 2013 est. |
| 1122 | Bangladesh | 0.96 | 2013 est. |
| 1123 | Kuwait | 0.96 | 2013 est. |
| 1124 | Finland | 0.96 | 2013 est. |
| 1125 | Gabon | 0.96 | 2013 est. |
| 1126 | Sri Lanka | 0.96 | 2013 est. |
| 1127 | Lesotho | 0.96 | 2013 est. |
| 1128 | Nicaragua | 0.96 | 2013 est. |
| 1129 | Bahamas, The | 0.96 | 2013 est. |
| 1130 | Gambia, The | 0.96 | 2013 est. |
| 1131 | Kyrgyzstan | 0.96 | 2013 est. |
| 1132 | Belarus | 0.96 | 2013 est. |
| 1133 | Croatia | 0.96 | 2013 est. |
| 1134 | Greece | 0.96 | 2013 est. |
| 1135 | France | 0.96 | 2013 est. |
| 1136 | Singapore | 0.96 | 2013 est. |
| 1137 | Cook Islands | 0.96 | 2013 est. |
| 1138 | Timor-Leste | 0.96 | 2013 est. |
| 1139 | Mauritania | 0.96 | 2013 est. |
| 1140 | Sao Tome and Principe | 0.96 | 2013 est. |
| 1141 | Mexico | 0.96 | 2013 est. |
| 1142 | Jamaica | 0.95 | 2013 est. |
| 1143 | Russia | 0.95 | 2013 est. |
| 1144 | Zimbabwe | 0.95 | 2013 est. |
| 1145 | Austria | 0.95 | 2013 est. |
| 1146 | Cayman Islands | 0.95 | 2013 est. |
| 1147 | Ethiopia | 0.95 | 2013 est. |
| 1148 | Zimbabwe | 0.95 | 2013 est. |
| 1149 | Marshall Islands | 0.95 | 2013 est. |
| 1150 | Saint Lucia | 0.95 | 2013 est. |
| 1151 | Sri Lanka | 0.95 | 2013 est. |
| 1152 | Brunei | 0.95 | 2013 est. |
| 1153 | Serbia | 0.95 | 2013 est. |
| 1154 | Czech Republic | 0.95 | 2013 est. |
| 1155 | Guinea-Bissau | 0.95 | 2013 est. |
| 1156 | Tunisia | 0.95 | 2013 est. |
| 1157 | Zimbabwe | 0.95 | 2013 est. |
| 1158 | Mali | 0.95 | 2013 est. |
| 1159 | Portugal | 0.95 | 2013 est. |
| 1160 | Monaco | 0.95 | 2013 est. |
| 1161 | Solomon Islands | 0.95 | 2013 est. |
| 1162 | Bosnia and Herzegovina | 0.95 | 2013 est. |
| 1163 | Liberia | 0.95 | 2013 est. |
| 1164 | Ecuador | 0.95 | 2013 est. |
| 1165 | Sint Maarten | 0.95 | 2013 est. |
| 1166 | Gibraltar | 0.95 | 2013 est. |
| 1167 | Nepal | 0.95 | 2013 est. |
| 1168 | Gambia, The | 0.95 | 2013 est. |
| 1169 | Romania | 0.95 | 2013 est. |
| 1170 | Slovenia | 0.95 | 2013 est. |
| 1171 | Mozambique | 0.95 | 2013 est. |
| 1172 | French Polynesia | 0.95 | 2013 est. |
| 1173 | Spain | 0.95 | 2013 est. |
| 1174 | Ghana | 0.95 | 2013 est. |
| 1175 | British Virgin Islands | 0.95 | 2013 est. |
| 1176 | Cayman Islands | 0.95 | 2013 est. |
| 1177 | Jordan | 0.95 | 2013 est. |
| 1178 | Bangladesh | 0.95 | 2013 est. |
| 1179 | Montenegro | 0.95 | 2013 est. |
| 1180 | Japan | 0.95 | 2013 est. |
| 1181 | Ghana | 0.95 | 2013 est. |
| 1182 | Angola | 0.95 | 2013 est. |
| 1183 | Timor-Leste | 0.94 | 2013 est. |
| 1184 | Sudan | 0.94 | 2013 est. |
| 1185 | Azerbaijan | 0.94 | 2013 est. |
| 1186 | Bolivia | 0.94 | 2013 est. |
| 1187 | Kazakhstan | 0.94 | 2013 est. |
| 1188 | Sierra Leone | 0.94 | 2013 est. |
| 1189 | Sint Maarten | 0.94 | 2013 est. |
| 1190 | Jersey | 0.94 | 2013 est. |
| 1191 | Micronesia, Federated States of | 0.94 | 2013 est. |
| 1192 | Moldova | 0.94 | 2013 est. |
| 1193 | Comoros | 0.94 | 2013 est. |
| 1194 | Israel | 0.94 | 2013 est. |
| 1195 | San Marino | 0.94 | 2013 est. |
| 1196 | Macedonia | 0.94 | 2013 est. |
| 1197 | Maldives | 0.94 | 2013 est. |
| 1198 | Slovakia | 0.94 | 2013 est. |
| 1199 | Hong Kong | 0.94 | 2013 est. |
| 1200 | France | 0.94 | 2013 est. |
| 1201 | Aruba | 0.94 | 2013 est. |
| 1202 | Sierra Leone | 0.94 | 2013 est. |
| 1203 | Korea, North | 0.94 | 2013 est. |
| 1204 | Argentina | 0.94 | 2013 est. |
| 1205 | European Union | 0.94 | 2013 est. |
| 1206 | Cambodia | 0.94 | 2013 est. |
| 1207 | Guatemala | 0.94 | 2013 est. |
| 1208 | Italy | 0.94 | 2013 est. |
| 1209 | Kosovo | 0.94 | 2013 est. |
| 1210 | Cabo Verde | 0.94 | 2013 est. |
| 1211 | Poland | 0.94 | 2013 est. |
| 1212 | Morocco | 0.94 | 2013 est. |
| 1213 | Senegal | 0.94 | 2013 est. |
| 1214 | Kazakhstan | 0.94 | 2013 est. |
| 1215 | Barbados | 0.94 | 2013 est. |
| 1216 | Cambodia | 0.94 | 2013 est. |
| 1217 | Bermuda | 0.94 | 2013 est. |
| 1218 | Turks and Caicos Islands | 0.94 | 2013 est. |
| 1219 | Comoros | 0.94 | 2013 est. |
| 1220 | Mozambique | 0.93 | 2013 est. |
| 1221 | Cabo Verde | 0.93 | 2013 est. |
| 1222 | Ukraine | 0.93 | 2013 est. |
| 1223 | Jordan | 0.93 | 2013 est. |
| 1224 | Peru | 0.93 | 2013 est. |
| 1225 | Chad | 0.93 | 2013 est. |
| 1226 | Uruguay | 0.93 | 2013 est. |
| 1227 | Italy | 0.93 | 2013 est. |
| 1228 | Czech Republic | 0.93 | 2013 est. |
| 1229 | El Salvador | 0.93 | 2013 est. |
| 1230 | Anguilla | 0.93 | 2013 est. |
| 1231 | Croatia | 0.93 | 2013 est. |
| 1232 | Suriname | 0.93 | 2013 est. |
| 1233 | United States | 0.93 | 2013 est. |
| 1234 | Mauritania | 0.93 | 2013 est. |
| 1235 | British Virgin Islands | 0.93 | 2013 est. |
| 1236 | Georgia | 0.93 | 2013 est. |
| 1237 | Chad | 0.93 | 2013 est. |
| 1238 | Sierra Leone | 0.93 | 2013 est. |
| 1239 | Lebanon | 0.93 | 2013 est. |
| 1240 | Northern Mariana Islands | 0.93 | 2013 est. |
| 1241 | Saint Martin | 0.93 | 2013 est. |
| 1242 | Faroe Islands | 0.93 | 2013 est. |
| 1243 | Saint Lucia | 0.93 | 2013 est. |
| 1244 | Kiribati | 0.93 | 2013 est. |
| 1245 | Serbia | 0.92 | 2013 est. |
| 1246 | China | 0.92 | 2013 est. |
| 1247 | Yemen | 0.92 | 2013 est. |
| 1248 | Ecuador | 0.92 | 2013 est. |
| 1249 | Kazakhstan | 0.92 | 2013 est. |
| 1250 | Comoros | 0.92 | 2013 est. |
| 1251 | British Virgin Islands | 0.92 | 2013 est. |
| 1252 | Sint Maarten | 0.92 | 2013 est. |
| 1253 | Estonia | 0.92 | 2013 est. |
| 1254 | Djibouti | 0.92 | 2013 est. |
| 1255 | Mongolia | 0.92 | 2013 est. |
| 1256 | Bulgaria | 0.92 | 2013 est. |
| 1257 | Thailand | 0.92 | 2013 est. |
| 1258 | Puerto Rico | 0.92 | 2013 est. |
| 1259 | Zambia | 0.92 | 2013 est. |
| 1260 | Curacao | 0.92 | 2013 est. |
| 1261 | Curacao | 0.92 | 2013 est. |
| 1262 | Mexico | 0.92 | 2013 est. |
| 1263 | Georgia | 0.91 | 2013 est. |
| 1264 | Cayman Islands | 0.91 | 2013 est. |
| 1265 | Tonga | 0.91 | 2013 est. |
| 1266 | Cuba | 0.91 | 2013 est. |
| 1267 | Macau | 0.91 | 2013 est. |
| 1268 | Nauru | 0.91 | 2013 est. |
| 1269 | Iraq | 0.91 | 2013 est. |
| 1270 | Cyprus | 0.91 | 2013 est. |
| 1271 | Bermuda | 0.91 | 2013 est. |
| 1272 | Hungary | 0.91 | 2013 est. |
| 1273 | Venezuela | 0.91 | 2013 est. |
| 1274 | Puerto Rico | 0.91 | 2013 est. |
| 1275 | Bahrain | 0.91 | 2013 est. |
| 1276 | Virgin Islands | 0.91 | 2013 est. |
| 1277 | Albania | 0.91 | 2013 est. |
| 1278 | Madagascar | 0.91 | 2013 est. |
| 1279 | Haiti | 0.91 | 2013 est. |
| 1280 | Northern Mariana Islands | 0.91 | 2013 est. |
| 1281 | Mali | 0.91 | 2013 est. |
| 1282 | India | 0.91 | 2013 est. |
| 1283 | Tuvalu | 0.91 | 2013 est. |
| 1284 | Lesotho | 0.90 | 2013 est. |
| 1285 | Peru | 0.90 | 2013 est. |
| 1286 | Guinea | 0.90 | 2013 est. |
| 1287 | British Virgin Islands | 0.90 | 2013 est. |
| 1288 | Antigua and Barbuda | 0.90 | 2013 est. |
| 1289 | Belize | 0.90 | 2013 est. |
| 1290 | Bosnia and Herzegovina | 0.90 | 2013 est. |
| 1291 | Aruba | 0.90 | 2013 est. |
| 1292 | Guatemala | 0.90 | 2013 est. |
| 1293 | Comoros | 0.90 | 2013 est. |
| 1294 | Gambia, The | 0.90 | 2013 est. |
| 1295 | San Marino | 0.90 | 2013 est. |
| 1296 | Cameroon | 0.90 | 2013 est. |
| 1297 | Yemen | 0.90 | 2013 est. |
| 1298 | Nicaragua | 0.90 | 2013 est. |
| 1299 | Mauritius | 0.90 | 2013 est. |
| 1300 | Bangladesh | 0.90 | 2013 est. |
| 1301 | Burma | 0.90 | 2013 est. |
| 1302 | Cayman Islands | 0.90 | 2013 est. |
| 1303 | Saint Martin | 0.90 | 2013 est. |
| 1304 | Montserrat | 0.90 | 2013 est. |
| 1305 | Turkmenistan | 0.90 | 2013 est. |
| 1306 | Malaysia | 0.89 | 2013 est. |
| 1307 | Albania | 0.89 | 2013 est. |
| 1308 | Togo | 0.89 | 2013 est. |
| 1309 | Pakistan | 0.89 | 2013 est. |
| 1310 | Mozambique | 0.89 | 2013 est. |
| 1311 | Armenia | 0.89 | 2013 est. |
| 1312 | Djibouti | 0.89 | 2013 est. |
| 1313 | Slovakia | 0.89 | 2013 est. |
| 1314 | Uzbekistan | 0.89 | 2013 est. |
| 1315 | Brazil | 0.89 | 2013 est. |
| 1316 | Indonesia | 0.89 | 2013 est. |
| 1317 | Poland | 0.89 | 2013 est. |
| 1318 | Lithuania | 0.89 | 2013 est. |
| 1319 | Taiwan | 0.89 | 2013 est. |
| 1320 | Uganda | 0.89 | 2013 est. |
| 1321 | Iran | 0.89 | 2013 est. |
| 1322 | Uruguay | 0.89 | 2013 est. |
| 1323 | Korea, North | 0.89 | 2013 est. |
| 1324 | Wallis and Futuna | 0.89 | 2013 est. |
| 1325 | Hong Kong | 0.88 | 2013 est. |
| 1326 | Chile | 0.88 | 2013 est. |
| 1327 | Nepal | 0.88 | 2013 est. |
| 1328 | Macau | 0.88 | 2013 est. |
| 1329 | Hong Kong | 0.88 | 2013 est. |
| 1330 | Bolivia | 0.88 | 2013 est. |
| 1331 | Saint Martin | 0.88 | 2013 est. |
| 1332 | Western Sahara | 0.88 | 2013 est. |
| 1333 | Armenia | 0.88 | 2013 est. |
| 1334 | Mozambique | 0.88 | 2013 est. |
| 1335 | Virgin Islands | 0.88 | 2013 est. |
| 1336 | Ghana | 0.88 | 2013 est. |
| 1337 | Romania | 0.88 | 2013 est. |
| 1338 | Mali | 0.88 | 2013 est. |
| 1339 | Afghanistan | 0.87 | 2013 est. |
| 1340 | Bangladesh | 0.87 | 2013 est. |
| 1341 | Congo, Democratic Republic of the | 0.87 | 2013 est. |
| 1342 | Portugal | 0.87 | 2013 est. |
| 1343 | Nicaragua | 0.87 | 2013 est. |
| 1344 | Iraq | 0.87 | 2013 est. |
| 1345 | Nepal | 0.87 | 2013 est. |
| 1346 | Belarus | 0.87 | 2013 est. |
| 1347 | Paraguay | 0.87 | 2013 est. |
| 1348 | Sri Lanka | 0.87 | 2013 est. |
| 1349 | Guatemala | 0.87 | 2013 est. |
| 1350 | Saint Lucia | 0.87 | 2013 est. |
| 1351 | Barbados | 0.86 | 2013 est. |
| 1352 | Rwanda | 0.86 | 2013 est. |
| 1353 | Latvia | 0.86 | 2013 est. |
| 1354 | Russia | 0.86 | 2013 est. |
| 1355 | American Samoa | 0.86 | 2013 est. |
| 1356 | Costa Rica | 0.86 | 2013 est. |
| 1357 | Bulgaria | 0.86 | 2013 est. |
| 1358 | Tonga | 0.86 | 2013 est. |
| 1359 | Angola | 0.86 | 2013 est. |
| 1360 | Colombia | 0.86 | 2013 est. |
| 1361 | Panama | 0.86 | 2013 est. |
| 1362 | Mauritania | 0.86 | 2013 est. |
| 1363 | Philippines | 0.86 | 2013 est. |
| 1364 | Lebanon | 0.86 | 2013 est. |
| 1365 | Dominican Republic | 0.86 | 2013 est. |
| 1366 | Djibouti | 0.86 | 2013 est. |
| 1367 | Mexico | 0.86 | 2013 est. |
| 1368 | Lebanon | 0.86 | 2013 est. |
| 1369 | Ukraine | 0.85 | 2013 est. |
| 1370 | Mozambique | 0.85 | 2013 est. |
| 1371 | Fiji | 0.85 | 2013 est. |
| 1372 | Nigeria | 0.85 | 2013 est. |
| 1373 | Australia | 0.85 | 2013 est. |
| 1374 | Honduras | 0.85 | 2013 est. |
| 1375 | New Zealand | 0.85 | 2013 est. |
| 1376 | Syria | 0.85 | 2013 est. |
| 1377 | Nigeria | 0.85 | 2013 est. |
| 1378 | Tajikistan | 0.85 | 2013 est. |
| 1379 | Iceland | 0.85 | 2013 est. |
| 1380 | Azerbaijan | 0.85 | 2013 est. |
| 1381 | Senegal | 0.85 | 2013 est. |
| 1382 | Isle of Man | 0.85 | 2013 est. |
| 1383 | Hungary | 0.85 | 2013 est. |
| 1384 | Kiribati | 0.85 | 2013 est. |
| 1385 | El Salvador | 0.85 | 2013 est. |
| 1386 | Saint Vincent and the Grenadines | 0.84 | 2013 est. |
| 1387 | Antigua and Barbuda | 0.84 | 2013 est. |
| 1388 | Virgin Islands | 0.84 | 2013 est. |
| 1389 | Sao Tome and Principe | 0.84 | 2013 est. |
| 1390 | Ireland | 0.84 | 2013 est. |
| 1391 | Turkey | 0.84 | 2013 est. |
| 1392 | Moldova | 0.84 | 2013 est. |
| 1393 | Somalia | 0.84 | 2013 est. |
| 1394 | Algeria | 0.84 | 2013 est. |
| 1395 | Cameroon | 0.84 | 2013 est. |
| 1396 | Georgia | 0.84 | 2013 est. |
| 1397 | Antigua and Barbuda | 0.84 | 2013 est. |
| 1398 | Estonia | 0.84 | 2013 est. |
| 1399 | Anguilla | 0.84 | 2013 est. |
| 1400 | Guam | 0.84 | 2013 est. |
| 1401 | Puerto Rico | 0.83 | 2013 est. |
| 1402 | Senegal | 0.83 | 2013 est. |
| 1403 | El Salvador | 0.83 | 2013 est. |
| 1404 | Nicaragua | 0.83 | 2013 est. |
| 1405 | Madagascar | 0.83 | 2013 est. |
| 1406 | Nauru | 0.83 | 2013 est. |
| 1407 | Virgin Islands | 0.83 | 2013 est. |
| 1408 | Vietnam | 0.83 | 2013 est. |
| 1409 | Grenada | 0.83 | 2013 est. |
| 1410 | Sao Tome and Principe | 0.83 | 2013 est. |
| 1411 | Namibia | 0.83 | 2013 est. |
| 1412 | Ethiopia | 0.83 | 2013 est. |
| 1413 | Virgin Islands | 0.83 | 2013 est. |
| 1414 | Saint Lucia | 0.83 | 2013 est. |
| 1415 | Thailand | 0.82 | 2013 est. |
| 1416 | Morocco | 0.82 | 2013 est. |
| 1417 | Singapore | 0.82 | 2013 est. |
| 1418 | Malawi | 0.82 | 2013 est. |
| 1419 | Burundi | 0.82 | 2013 est. |
| 1420 | Laos | 0.82 | 2013 est. |
| 1421 | Chad | 0.82 | 2013 est. |
| 1422 | Cuba | 0.82 | 2013 est. |
| 1423 | Mauritania | 0.82 | 2013 est. |
| 1424 | Kenya | 0.82 | 2013 est. |
| 1425 | Egypt | 0.82 | 2013 est. |
| 1426 | Djibouti | 0.82 | 2013 est. |
| 1427 | Macau | 0.82 | 2013 est. |
| 1428 | Nauru | 0.81 | 2013 est. |
| 1429 | Saint Martin | 0.81 | 2013 est. |
| 1430 | New Caledonia | 0.81 | 2013 est. |
| 1431 | Sweden | 0.81 | 2013 est. |
| 1432 | Guernsey | 0.81 | 2013 est. |
| 1433 | Jamaica | 0.81 | 2013 est. |
| 1434 | Mexico | 0.81 | 2013 est. |
| 1435 | Comoros | 0.81 | 2013 est. |
| 1436 | Liechtenstein | 0.81 | 2013 est. |
| 1437 | Lithuania | 0.81 | 2013 est. |
| 1438 | Monaco | 0.81 | 2013 est. |
| 1439 | Aruba | 0.81 | 2013 est. |
| 1440 | Haiti | 0.80 | 2013 est. |
| 1441 | El Salvador | 0.80 | 2013 est. |
| 1442 | San Marino | 0.80 | 2013 est. |
| 1443 | Denmark | 0.80 | 2013 est. |
| 1444 | Uganda | 0.80 | 2013 est. |
| 1445 | Netherlands | 0.80 | 2013 est. |
| 1446 | Senegal | 0.80 | 2013 est. |
| 1447 | Turks and Caicos Islands | 0.80 | 2013 est. |
| 1448 | United Kingdom | 0.80 | 2013 est. |
| 1449 | Sierra Leone | 0.80 | 2013 est. |
| 1450 | Saint Kitts and Nevis | 0.80 | 2013 est. |
| 1451 | Bolivia | 0.79 | 2013 est. |
| 1452 | Honduras | 0.79 | 2013 est. |
| 1453 | Eritrea | 0.79 | 2013 est. |
| 1454 | Botswana | 0.79 | 2013 est. |
| 1455 | Venezuela | 0.79 | 2013 est. |
| 1456 | Canada | 0.79 | 2013 est. |
| 1457 | Malta | 0.79 | 2013 est. |
| 1458 | Kenya | 0.79 | 2013 est. |
| 1459 | Guinea | 0.79 | 2013 est. |
| 1460 | Bahamas, The | 0.79 | 2013 est. |
| 1461 | Curacao | 0.79 | 2013 est. |
| 1462 | Congo, Republic of the | 0.79 | 2013 est. |
| 1463 | Samoa | 0.78 | 2013 est. |
| 1464 | Israel | 0.78 | 2013 est. |
| 1465 | Belarus | 0.78 | 2013 est. |
| 1466 | Norway | 0.78 | 2013 est. |
| 1467 | Western Sahara | 0.78 | 2013 est. |
| 1468 | Namibia | 0.78 | 2013 est. |
| 1469 | Indonesia | 0.78 | 2013 est. |
| 1470 | Greece | 0.78 | 2013 est. |
| 1471 | Latvia | 0.78 | 2013 est. |
| 1472 | Sierra Leone | 0.78 | 2013 est. |
| 1473 | Chad | 0.78 | 2013 est. |
| 1474 | Nauru | 0.78 | 2013 est. |
| 1475 | Burma | 0.77 | 2013 est. |
| 1476 | Kazakhstan | 0.77 | 2013 est. |
| 1477 | Dominica | 0.77 | 2013 est. |
| 1478 | Micronesia, Federated States of | 0.77 | 2013 est. |
| 1479 | Turkmenistan | 0.77 | 2013 est. |
| 1480 | Puerto Rico | 0.77 | 2013 est. |
| 1481 | Cyprus | 0.77 | 2013 est. |
| 1482 | Mongolia | 0.77 | 2013 est. |
| 1483 | Suriname | 0.77 | 2013 est. |
| 1484 | Togo | 0.77 | 2013 est. |
| 1485 | United States | 0.77 | 2013 est. |
| 1486 | Kyrgyzstan | 0.77 | 2013 est. |
| 1487 | Tanzania | 0.76 | 2013 est. |
| 1488 | Germany | 0.76 | 2013 est. |
| 1489 | Philippines | 0.76 | 2013 est. |
| 1490 | South Africa | 0.76 | 2013 est. |
| 1491 | Antigua and Barbuda | 0.76 | 2013 est. |
| 1492 | Switzerland | 0.76 | 2013 est. |
| 1493 | Japan | 0.76 | 2013 est. |
| 1494 | Equatorial Guinea | 0.76 | 2013 est. |
| 1495 | Trinidad and Tobago | 0.76 | 2013 est. |
| 1496 | Estonia | 0.76 | 2013 est. |
| 1497 | Guyana | 0.75 | 2013 est. |
| 1498 | Tanzania | 0.75 | 2013 est. |
| 1499 | Zambia | 0.75 | 2013 est. |
| 1500 | Macedonia | 0.75 | 2013 est. |
| 1501 | Sri Lanka | 0.75 | 2013 est. |
| 1502 | Ukraine | 0.75 | 2013 est. |
| 1503 | Equatorial Guinea | 0.75 | 2013 est. |
| 1504 | Northern Mariana Islands | 0.75 | 2013 est. |
| 1505 | Central African Republic | 0.75 | 2013 est. |
| 1506 | Uzbekistan | 0.75 | 2013 est. |
| 1507 | Malawi | 0.75 | 2013 est. |
| 1508 | Jersey | 0.74 | 2013 est. |
| 1509 | Italy | 0.74 | 2013 est. |
| 1510 | Russia | 0.74 | 2013 est. |
| 1511 | European Union | 0.74 | 2013 est. |
| 1512 | Spain | 0.74 | 2013 est. |
| 1513 | Mauritania | 0.74 | 2013 est. |
| 1514 | France | 0.74 | 2013 est. |
| 1515 | Brazil | 0.74 | 2013 est. |
| 1516 | Eritrea | 0.73 | 2013 est. |
| 1517 | Gabon | 0.73 | 2013 est. |
| 1518 | Tajikistan | 0.73 | 2013 est. |
| 1519 | Kosovo | 0.73 | 2013 est. |
| 1520 | Tuvalu | 0.73 | 2013 est. |
| 1521 | Austria | 0.73 | 2013 est. |
| 1522 | Colombia | 0.72 | 2013 est. |
| 1523 | Congo, Democratic Republic of the | 0.72 | 2013 est. |
| 1524 | Belgium | 0.72 | 2013 est. |
| 1525 | Chad | 0.72 | 2013 est. |
| 1526 | Bermuda | 0.72 | 2013 est. |
| 1527 | Djibouti | 0.72 | 2013 est. |
| 1528 | Luxembourg | 0.71 | 2013 est. |
| 1529 | Chile | 0.71 | 2013 est. |
| 1530 | West Bank | 0.71 | 2013 est. |
| 1531 | Finland | 0.71 | 2013 est. |
| 1532 | Benin | 0.71 | 2013 est. |
| 1533 | Curacao | 0.71 | 2013 est. |
| 1534 | Tuvalu | 0.71 | 2013 est. |
| 1535 | Cabo Verde | 0.71 | 2013 est. |
| 1536 | Argentina | 0.70 | 2013 est. |
| 1537 | Zimbabwe | 0.70 | 2013 est. |
| 1538 | Congo, Republic of the | 0.69 | 2013 est. |
| 1539 | Guyana | 0.69 | 2013 est. |
| 1540 | Swaziland | 0.69 | 2013 est. |
| 1541 | Portugal | 0.69 | 2013 est. |
| 1542 | Serbia | 0.69 | 2013 est. |
| 1543 | Korea, South | 0.69 | 2013 est. |
| 1544 | Burkina Faso | 0.69 | 2013 est. |
| 1545 | Saint Pierre and Miquelon | 0.69 | 2013 est. |
| 1546 | Gaza Strip | 0.68 | 2013 est. |
| 1547 | Romania | 0.68 | 2013 est. |
| 1548 | Nauru | 0.68 | 2013 est. |
| 1549 | Bulgaria | 0.68 | 2013 est. |
| 1550 | Benin | 0.67 | 2013 est. |
| 1551 | South Africa | 0.67 | 2013 est. |
| 1552 | Botswana | 0.67 | 2013 est. |
| 1553 | Rwanda | 0.67 | 2013 est. |
| 1554 | Czech Republic | 0.67 | 2013 est. |
| 1555 | Mauritius | 0.67 | 2013 est. |
| 1556 | Burundi | 0.67 | 2013 est. |
| 1557 | Uruguay | 0.66 | 2013 est. |
| 1558 | Georgia | 0.66 | 2013 est. |
| 1559 | Somalia | 0.66 | 2013 est. |
| 1560 | Central African Republic | 0.66 | 2013 est. |
| 1561 | Montenegro | 0.66 | 2013 est. |
| 1562 | Slovenia | 0.66 | 2013 est. |
| 1563 | Croatia | 0.66 | 2013 est. |
| 1564 | Swaziland | 0.65 | 2013 est. |
| 1565 | Aruba | 0.65 | 2013 est. |
| 1566 | Barbados | 0.65 | 2013 est. |
| 1567 | Guinea-Bissau | 0.64 | 2013 est. |
| 1568 | Kiribati | 0.64 | 2013 est. |
| 1569 | Bosnia and Herzegovina | 0.63 | 2013 est. |
| 1570 | Kyrgyzstan | 0.63 | 2013 est. |
| 1571 | Cambodia | 0.63 | 2013 est. |
| 1572 | Burkina Faso | 0.62 | 2013 est. |
| 1573 | Vietnam | 0.62 | 2013 est. |
| 1574 | Armenia | 0.62 | 2013 est. |
| 1575 | Poland | 0.62 | 2013 est. |
| 1576 | Bahamas, The | 0.62 | 2013 est. |
| 1577 | Azerbaijan | 0.62 | 2013 est. |
| 1578 | Seychelles | 0.61 | 2013 est. |
| 1579 | Cabo Verde | 0.60 | 2013 est. |
| 1580 | Cambodia | 0.60 | 2013 est. |
| 1581 | Slovakia | 0.60 | 2013 est. |
| 1582 | Moldova | 0.60 | 2013 est. |
| 1583 | Armenia | 0.59 | 2013 est. |
| 1584 | Hungary | 0.59 | 2013 est. |
| 1585 | Guinea-Bissau | 0.58 | 2013 est. |
| 1586 | Zimbabwe | 0.57 | 2013 est. |
| 1587 | Palau | 0.55 | 2013 est. |
| 1588 | Lithuania | 0.53 | 2013 est. |
| 1589 | Kazakhstan | 0.52 | 2013 est. |
| 1590 | Korea, North | 0.51 | 2013 est. |
| 1591 | Estonia | 0.49 | 2013 est. |
| 1592 | Ukraine | 0.49 | 2013 est. |
| 1593 | Latvia | 0.48 | 2013 est. |
| 1594 | Belarus | 0.46 | 2013 est. |
| 1595 | Russia | 0.44 | 2013 est. |
| 1596 | Palau | 0.40 | 2013 est. |


